x,y,status,cost_lawler,cost_places,historical_species_lawler,future_species_lawler,historical_species_refugia_lawler,historical_species_corridors_lawler,future_species_refugia_corridors_lawler,historical_species_places,future_species_places,historical_species_refugia_places,historical_species_corridors_places,future_species_refugia_corridors_places
-1618045,2992285,0,813,5062,0.1,0,0,0,0,0,0,0,0.3,0
-1588045,2992285,0,756,4493,0,0,0,0,0,0.2,0,0.2,0.1,0
-1578045,2992285,0,733,5504,0.1,0,0,0,0,0,0,0,0.2,0
-1568045,2992285,0,842,3984,0,0,0.1,0,0,0.3,0,0.3,0.3,0
-1558045,2992285,0,1591,4500,0,0,0,0,0,0.1,0,0.1,0,0
-1548045,2992285,0,1773,5614,0,0,0,0,0,0,0,0,0.1,0
-1538045,2992285,0,1774,6362,0,0,0,0,0,0,0,0,0,0
-1528045,2992285,0,1777,8462,0,1,0,0,1,0,1,0,0,1
-1498045,2992285,0,1483,10481,0,1,0,0,1,0,1,0,0,1
-1478045,2992285,0,503,13727,0.1,0,0.5,0.2,0,0,0,0,0,0
-1468045,2992285,0,510,9654,0.4,0,0.2,0.3,0,0,0,0,0,0
-1458045,2992285,0,512,9041,0.4,0,0.3,0.3,0,0,0,0,0,0
-1448045,2992285,0,512,10403,0.2,0.6,0.2,0.4,1,0,0.8,0,0,0.6
-1438045,2992285,0,506,9350,0.4,0.8,0.6,0.4,1,0,0.8,0,0,0.5
-1428045,2992285,0,498,12200,0.5,0.7,0.3,0.4,1,0,0.3,0,0,0.3
-1418045,2992285,0,502,12047,0.2,0.9,0.2,0.1,1,0,0.3,0,0,0.1
-1408045,2992285,0,506,16908,0.4,1,0.4,0.1,1,0,0,0,0,0.2
-1388045,2992285,0,546,18650,0.1,0.8,0.2,0,0.4,0,0,0,0,0
-1378045,2992285,0,739,10996,0,0.5,0.1,0,0.2,0,0.6,0,0,0.4
-1358045,2992285,0,845,15069,0,0,0,0,0,0,0,0,0,0.1
-1348045,2992285,2,885,26294,1,1,1,1,1,1,1,1,1,1
-1338045,2992285,2,842,11031,1,1,1,1,1,1,1,1,1,1
-1328045,2992285,2,722,7582,1,1,1,1,1,1,1,1,1,1
-1318045,2992285,2,740,7958,1,1,1,1,1,1,1,1,1,1
-1308045,2992285,2,202,7301,1,1,1,1,1,1,1,1,1,1
-1298045,2992285,2,180,8703,1,1,1,1,1,1,1,1,1,1
-1288045,2992285,0,176,11926,0,1,0,0.7,0.9,0,0,0,0,0
-1278045,2992285,0,207,12973,0,0.5,0,0,0.5,0,0,0,0,0
2001955,2992285,0,49,1219,0,1,0,0,1,0,1,0,0,1
2011955,2992285,0,49,1185,0,1,0,0,1,0,1,0,0,1
2061955,2992285,0,234,711,0,0.9,0,0.4,1,0,1,0,1,1
2071955,2992285,0,272,626,0,1,0,0.5,1,0,1,0,1,1
2081955,2992285,0,132,614,0,1,0,0,1,0,1,0,0.1,1
2091955,2992285,0,47,624,0,1,0,0,1,0,1,0,0,1
2101955,2992285,0,101,585,0,1,0,0,1,0,1,0,0,1
2111955,2992285,0,239,577,0,0.9,0,0,1,0,1,0,0.9,1
2121955,2992285,0,127,646,0,1,0,0,1,0,1,0,0.1,1
-2108045,2982285,0,1345,6820,1,0.8,1,0.9,0.6,1,0.8,1,1,0.7
-2098045,2982285,0,1304,6132,0.6,0.7,0.4,0.9,0.7,0.4,0.9,0.4,0.7,0.7
-2088045,2982285,0,1339,5988,0.6,0.7,0.1,0.6,0.8,0.6,0.6,0.6,0.4,0.8
-2078045,2982285,0,1207,4991,0.5,0.9,0.6,0.7,0.6,0.7,1,0.7,0.9,0.9
-2068045,2982285,0,1464,8034,0.5,0.5,0.3,0.6,0.8,0.3,0.6,0.3,0.3,0.3
-2058045,2982285,0,1894,10192,0,0.2,0,0,0.3,0,0.2,0,0.1,0.4
-1908045,2982285,2,5676,4048,1,1,1,1,1,1,1,1,1,1
-1898045,2982285,2,5595,2413,1,1,1,1,1,1,1,1,1,1
-1888045,2982285,2,3877,2764,1,1,1,1,1,1,1,1,1,1
-1878045,2982285,2,1417,2951,1,1,1,1,1,1,1,1,1,1
-1868045,2982285,2,491,3351,1,1,1,1,1,1,1,1,1,1
-1858045,2982285,2,456,2779,1,1,1,1,1,1,1,1,1,1
-1748045,2982285,0,144,1225,0.8,1,0.9,0.2,1,0.9,1,0.9,0.9,1
-1738045,2982285,0,85,1127,1,1,1,0.4,1,0.8,1,0.8,1,1
-1728045,2982285,0,59,1145,0,0,0,0.4,1,0,0,0,0,0
-1718045,2982285,0,63,1910,1,1,1,0.5,1,0.2,1,0.2,0,0.9
-1708045,2982285,0,154,2607,1,1,0.9,0.5,1,0,0.9,0,0.2,0.7
-1648045,2982285,0,702,3561,0,0.1,0,0,0,0,0.2,0,0,0.3
-1618045,2982285,0,770,5363,0,0,0,0,0,0,0,0,0,0
-1608045,2982285,0,826,4829,0,0,0,0,0,0,0,0,0,0
-1588045,2982285,0,795,4026,0,0,0,0,0,0,0,0,0,0
-1578045,2982285,0,721,5741,0.2,0,0,0,0,0.1,0,0.1,0,0
-1568045,2982285,0,867,4660,0,0,0,0,0,0.1,0,0.1,0.1,0
-1558045,2982285,0,1760,4979,0,0,0,0,0,0.2,0,0.2,0,0
-1548045,2982285,0,1773,5878,0,0,0,0,0,0,0,0,0,0
-1478045,2982285,0,508,14401,0,0,0.2,0.1,0,0,0,0,0,0
-1468045,2982285,0,505,12570,0.4,0,0.4,0.3,0,0,0,0,0,0
-1458045,2982285,0,500,12655,0.7,0,0.3,0.5,0,0,0,0,0,0
-1448045,2982285,0,513,13987,0.5,0.6,0.6,0.4,1,0,0,0,0,0.1
-1438045,2982285,0,506,10920,0.4,0.7,0.4,0.4,1,0,0.5,0,0,0.4
-1428045,2982285,0,508,16492,0,0.6,0.3,0.5,0.9,0,0.2,0,0,0
-1418045,2982285,0,497,12894,0.3,0.9,0.5,0.2,1,0,0.3,0,0,0.2
-1408045,2982285,0,489,16553,0.4,1,0.2,0.1,1,0,0,0,0,0
-1398045,2982285,0,675,17822,0.2,0.4,0.3,0,0.7,0,0,0,0,0
-1388045,2982285,0,840,17161,0.1,0.1,0,0,0.1,0,0,0,0,0
-1378045,2982285,0,837,19863,0.2,0.2,0,0,0,0,0,0,0,0
-1358045,2982285,0,844,11526,0,0.2,0.1,0,0.1,0,0.3,0,0,0.7
-1348045,2982285,0,856,23030,0,0.2,0,0,0.1,0,0,0,0,0
-1338045,2982285,2,840,20418,1,1,1,1,1,1,1,1,1,1
-1328045,2982285,2,828,8662,1,1,1,1,1,1,1,1,1,1
-1318045,2982285,2,827,9378,1,1,1,1,1,1,1,1,1,1
-1308045,2982285,2,340,8387,1,1,1,1,1,1,1,1,1,1
-1298045,2982285,2,182,8171,1,1,1,1,1,1,1,1,1,1
-1178045,2982285,0,238,10207,0,0,0,0.3,0.2,0,0,0,0,0
2001955,2982285,0,50,1185,0,1,0,0,1,0,1,0,0,1
2011955,2982285,0,49,1191,0,1,0,0,1,0,1,0,0,1
2021955,2982285,0,51,926,0,1,0,0,1,0,1,0,0,1
2041955,2982285,0,81,655,0,1,0,0,1,0,1,0,0,1
2051955,2982285,0,54,700,0,1,0,0,1,0,1,0,0,1
2061955,2982285,0,158,783,0,1,0,0,1,0,1,0,0,1
2071955,2982285,0,48,833,0,1,0,0.6,1,0,1,0,1,1
2081955,2982285,0,47,670,0,1,0,0,1,0,1,0,0,1
2091955,2982285,0,55,610,0,1,0,0,1,0,1,0,0,1
2101955,2982285,0,93,564,0,1,0,0,1,0,1,0,1,1
2111955,2982285,0,175,581,0,1,0,0,1,0,1,0,1,1
2121955,2982285,0,245,721,0,1,0,0,1,0,1,0,1,1
-2098045,2972285,0,1277,9370,0.2,0,0.4,0.6,0,1,0,1,1,0
-2088045,2972285,0,1341,8121,0.4,0.8,0.4,0.6,0.1,0,0.5,0.1,0.4,0.3
-2078045,2972285,0,1456,9072,0.5,0.5,0.5,0.8,0.8,0.3,0.3,0.3,0,0.1
-2068045,2972285,0,1506,11204,0.4,0.2,0.4,0.6,0.6,0,0.1,0,0,0.2
-2058045,2972285,0,1437,12183,0.4,0.8,0.6,0.6,0.7,0,0,0,0,0
-1938045,2972285,2,5682,15297,1,1,1,1,1,1,1,1,1,1
-1928045,2972285,2,5654,7906,1,1,1,1,1,1,1,1,1,1
-1918045,2972285,0,5651,4778,0,0,0,0,0,0,0,0,0,0
-1908045,2972285,0,4734,4375,0,1,0,0,1,0,1,0,0,1
-1898045,2972285,2,1740,3854,1,1,1,1,1,1,1,1,1,1
-1888045,2972285,2,990,5987,1,1,1,1,1,1,1,1,1,1
-1878045,2972285,2,894,4680,1,1,1,1,1,1,1,1,1,1
-1868045,2972285,2,486,3012,1,1,1,1,1,1,1,1,1,1
-1788045,2972285,0,416,1078,0,0,0,0,0,0,0,0,0,0
-1748045,2972285,0,246,1565,0.3,1,0.2,0.2,1,0.4,1,0.4,0.9,1
-1738045,2972285,0,135,1261,0,0,0,0.2,1,0,0,0,1,1
-1728045,2972285,0,336,1732,0,1,0,0.2,1,0.2,0.9,0.2,1,1
-1668045,2972285,0,573,4540,0,0.4,0,0,0.1,0,0.1,0,0,0.2
-1618045,2972285,0,808,5415,0,0,0.1,0,0,0,0,0,0,0
-1608045,2972285,0,859,5075,0,0,0,0,0,0.1,0,0.1,0.1,0
-1598045,2972285,0,858,4319,0,0,0,0,0,0.3,0,0.3,0.1,0
-1588045,2972285,0,807,5124,0,0,0.1,0,0,0.1,0,0.1,0.1,0
-1578045,2972285,0,758,5289,0.1,0,0,0,0,0,0,0,0,0
-1568045,2972285,0,1055,6209,0,0,0,0,0,0,0,0,0,0
-1558045,2972285,0,1772,6981,0,0,0,0,0,0.1,0,0.1,0,0
-1478045,2972285,0,508,13760,0.5,0,0.3,0.1,0,0,0,0,0,0
-1468045,2972285,2,500,9224,1,1,1,1,1,1,1,1,1,1
-1458045,2972285,0,505,14131,0.1,0,0.4,0.5,0,0,0,0,0,0
-1448045,2972285,0,508,18397,0.2,0.7,0.3,0.4,0.8,0,0.1,0,0,0
-1438045,2972285,0,494,14503,0.3,0.8,0.3,0.5,1,0,0.1,0,0,0.1
-1428045,2972285,0,510,14899,0.3,0.6,0.4,0.5,1,0,0.1,0,0,0.1
-1418045,2972285,0,494,10595,0.2,0.8,0.4,0.5,1,0,0.5,0,0,0.2
-1408045,2972285,0,497,12416,0.1,0.9,0.6,0.3,1,0,0.4,0,0,0.4
-1398045,2972285,0,679,12802,0.2,0.5,0,0.1,0.5,0,0.2,0,0,0.3
-1388045,2972285,0,837,15179,0.1,0.2,0.1,0,0.2,0,0.1,0,0,0.3
-1378045,2972285,0,842,38280,0,0.3,0,0,0,0,0,0,0,0
-1368045,2972285,0,839,24720,0,0.1,0,0,0,0,0,0,0,0
-1358045,2972285,0,843,12451,0,0,0,0,0.2,0,0.1,0,0,0.4
-1348045,2972285,0,844,15480,0,0.1,0,0,0.3,0,0,0,0,0.2
-1338045,2972285,2,846,21801,1,1,1,1,1,1,1,1,1,1
-1328045,2972285,2,847,18565,1,1,1,1,1,1,1,1,1,1
-1318045,2972285,2,794,9650,1,1,1,1,1,1,1,1,1,1
-1308045,2972285,2,185,7802,1,1,1,1,1,1,1,1,1,1
-1298045,2972285,2,180,7686,1,1,1,1,1,1,1,1,1,1
-1288045,2972285,0,170,11071,0,1,0,0,1,0,1,0,0,1
-1138045,2972285,0,198,6455,0,0,0,0,0.1,0,0,0,0,0
2001955,2972285,0,46,855,0,1,0,0,1,0,1,0,0,1
2011955,2972285,0,49,791,0,1,0,0,1,0,1,0,0,1
2021955,2972285,0,50,777,0,1,0,0,1,0,1,0,0,1
2031955,2972285,0,56,706,0,1,0,0,1,0,1,0,0,1
2041955,2972285,0,50,663,0,1,0,0,1,0,1,0,0,1
2051955,2972285,0,52,701,0,1,0,0,1,0,1,0,0,1
2061955,2972285,0,57,949,0,1,0,0.4,1,0,1,0,0.9,1
2071955,2972285,0,51,923,0,1,0,0.5,1,0,1,0,1,1
2081955,2972285,0,44,715,0,1,0,0,1,0,1,0,0,1
2091955,2972285,0,50,611,0,1,0,0,1,0,1,0,0,1
2101955,2972285,0,162,615,0,1,0,0,1,0,1,0,0.7,1
2111955,2972285,0,341,625,0,1,0,0,1,0,1,0,0,1
2121955,2972285,0,471,668,0,0.6,0,0,1,0,1,0,0,1
-2118045,2962285,0,1223,7959,1,0,1,1,0,1,0,1,1,0
-2108045,2962285,0,1277,5100,1,0.9,0.9,1,0.8,1,1,1,1,1
-2098045,2962285,0,1279,5161,0.6,0.8,0.8,0.7,0.8,0.8,0.8,0.8,0.9,0.9
-2088045,2962285,0,1327,5636,0.4,0.6,0.5,0.7,0.8,0.7,0.6,0.7,0.6,1
-2078045,2962285,0,1341,6636,0.5,0.8,0.7,0.8,0.8,0.5,0.6,0.5,0.5,0.5
-2068045,2962285,0,1393,9052,0.6,0.6,0.6,0.4,0.8,0,0.2,0,0.1,0.2
-2058045,2962285,0,1452,9870,0.8,0.6,0.2,0.6,0.4,0.1,0.3,0.1,0,0.2
-2048045,2962285,0,2007,8371,0,0.2,0,0.1,0.1,0.1,0.4,0.1,0.2,0.5
-1938045,2962285,0,5661,8323,0,1,0,0,1,0,1,0,0,1
-1918045,2962285,2,5633,4336,1,1,1,1,1,1,1,1,1,1
-1908045,2962285,0,1958,6020,0,0,0,0,0,0,0,0,0,0
-1898045,2962285,0,929,6519,0,1,0,0,1,0,1,0,0,1
-1878045,2962285,0,934,4773,0,1,0,0,1,0,1,0,0,1
-1868045,2962285,2,631,2928,1,1,1,1,1,1,1,1,1,1
-1858045,2962285,2,436,2490,1,1,1,1,1,1,1,1,1,1
-1848045,2962285,0,463,3567,0,0,0,1,1,0,0,0,1,0
-1818045,2962285,0,259,3623,0,0,0,0,0.4,0,0,0,0,0
-1808045,2962285,0,245,2422,0,1,0,0,1,0,1,0,0,1
-1798045,2962285,0,369,1282,0,0,0,0,0,0,0.1,0,0,0.1
-1788045,2962285,0,315,1124,0,0,0,0,0,0,0.1,0,0,0.1
-1748045,2962285,0,227,1431,0,0,0,0,0.7,0,0,0,0.2,0.6
-1738045,2962285,0,632,1527,0,0.6,0,0,0.7,0.3,1,0.3,0.5,1
-1618045,2962285,0,809,4358,0.1,0,0,0,0,0.1,0,0.1,0.1,0
-1608045,2962285,0,872,7818,0,0,0,0,0,0.1,0,0.1,0,0
-1598045,2962285,0,784,9591,0.1,0,0,0,0,0,0,0,0,0
-1588045,2962285,0,727,8688,0.1,0,0.1,0,0,0,0,0,0,0
-1578045,2962285,0,770,6289,0,0,0,0.1,0,0,0,0,0,0
-1488045,2962285,0,637,8746,0.2,0,0.1,0.3,0,0,0,0,0,0
-1478045,2962285,0,511,12565,0.3,0,0.4,0.8,0,0,0,0,0,0
-1468045,2962285,2,493,7718,1,1,1,1,1,1,1,1,1,1
-1458045,2962285,0,511,11934,0.4,0,0.1,0.4,0.1,0,0,0,0,0
-1448045,2962285,0,498,16776,0.4,0.7,0.3,0.4,0.1,0,0.1,0,0,0
-1438045,2962285,0,479,14473,0.2,1,0.4,0.4,1,0,0.3,0,0,0.1
-1428045,2962285,0,497,11288,0.3,0.8,0.4,0.4,1,0,0.6,0,0,0.2
-1418045,2962285,0,476,14258,0.5,0.7,0.3,0.4,1,0,0.1,0,0,0.2
-1408045,2962285,0,494,15001,0.7,0.7,0.2,0.3,1,0,0.3,0,0,0.1
-1398045,2962285,0,740,12918,0,0.4,0,0,0.5,0,0.2,0,0,0.4
-1388045,2962285,0,838,15326,0,0.2,0,0.1,0,0,0,0,0,0.2
-1358045,2962285,0,843,24726,0,0.3,0,0,0.1,0,0,0,0,0
-1348045,2962285,0,843,20987,0,0.4,0,0,0.1,0,0,0,0,0.2
-1338045,2962285,2,851,24529,1,1,1,1,1,1,1,1,1,1
-1328045,2962285,2,843,16495,1,1,1,1,1,1,1,1,1,1
-1318045,2962285,2,834,8370,1,1,1,1,1,1,1,1,1,1
-1308045,2962285,2,710,7300,1,1,1,1,1,1,1,1,1,1
-1298045,2962285,2,367,6553,1,1,1,1,1,1,1,1,1,1
-1288045,2962285,2,184,8272,1,1,1,1,1,1,1,1,1,1
-1278045,2962285,0,210,11447,0,0,0,0.1,0,0,0,0,0,0
-1268045,2962285,0,224,12051,0,0,0,0.1,0,0,0,0,0,0
-1258045,2962285,0,224,12509,0,0,0,0.1,0,0,0,0,0,0
-1108045,2962285,0,274,6356,0,0,0,0,0,0,0,0,0,0
-1088045,2962285,0,276,7936,0,0,0,0.6,0.7,0,0,0,0,0
-1078045,2962285,0,253,7293,0,0,0,0,0.1,0,0,0,0,0
-1048045,2962285,0,255,5281,0,0,0,0.8,0.7,0,0,0,0,0
-1038045,2962285,0,223,4380,0,0,0,0.8,0.8,0,0,0,0.4,0.1
1991955,2962285,0,41,876,0,1,0,0,1,0,1,0,0,1
2001955,2962285,0,42,711,0,1,0,0,1,0,1,0,0,1
2011955,2962285,0,48,703,0,1,0,0,1,0,1,0,0,1
2021955,2962285,0,50,787,0,1,0,0,1,0,1,0,0,1
2031955,2962285,0,50,755,0,1,0,0,1,0,1,0,0,1
2041955,2962285,0,49,911,0,1,0,0,1,0,1,0,0,1
2051955,2962285,0,51,885,0,1,0,0,1,0,1,0,0,1
2061955,2962285,0,53,954,0,0.1,0,0,1,0,0.3,0,0,0.4
2071955,2962285,0,53,746,0,1,0,0,1,0,1,0,0,1
2081955,2962285,0,47,994,0,1,0,0,1,0,1,0,0,1
2091955,2962285,0,79,869,0,1,0,0,1,0,1,0,0,1
2101955,2962285,0,242,625,0,1,0,0,1,0,1,0,0,1
2111955,2962285,0,377,716,0,0.9,0,0,0.9,0,1,0,0,1
2121955,2962285,0,449,712,0,0.3,0,0,0.8,0,1,0,0,1
-2118045,2952285,0,1098,7603,1,0.9,1,1,0.9,1,0.5,1,1,0.6
-2108045,2952285,0,1111,4835,1,0.8,1,1,1,1,0.9,1,1,1
-2098045,2952285,0,1120,5017,0.3,0.9,0.8,0.9,0.9,0.8,1,0.8,0.7,1
-2088045,2952285,0,1199,5468,0.7,0.9,0.5,1,1,0.8,0.7,0.8,0.7,1
-2078045,2952285,0,1222,4641,0.6,0.8,0.7,0.9,0.9,0.8,0.8,0.9,1,1
-2068045,2952285,0,1308,5254,0.7,0.7,0.7,0.5,0.8,0.9,1,0.9,0.6,1
-2058045,2952285,0,1496,7809,0.4,0.5,0.4,0.3,0.7,0,0.6,0,0.3,0.4
-2048045,2952285,0,2174,7914,0.2,0.1,0,0,0.1,0.3,0.5,0.2,0.3,0.3
-1918045,2952285,0,5637,4922,0,0,0,0,0,0,0,0,0,0.2
-1908045,2952285,0,3780,6083,0,0,0,0,0,0,0,0,0,0
-1878045,2952285,0,931,5730,0,1,0,0,1,0,1,0,0,1
-1858045,2952285,0,743,3229,0,1,0,0,1,0,1,0,0,1
-1848045,2952285,0,466,3007,0,0,0,0,0,0,0,0,0.1,0
-1818045,2952285,0,265,5284,0.2,1,0.1,0.1,0.9,0,0.2,0,0,0.1
-1808045,2952285,0,174,1439,0,0,0,0,0,0,0,0,0.1,0.3
-1798045,2952285,0,161,1278,0,0,0,0,0,0,0,0,0.4,0.4
-1788045,2952285,0,256,1318,0,1,0,0,1,0,1,0,0.1,1
-1778045,2952285,0,201,1816,0,0,0,0,0.7,0,0,0,0,0
-1748045,2952285,0,99,1711,1,1,1,0,0.7,0.5,1,0.5,0.2,0.6
-1738045,2952285,0,624,1500,0,0.4,0,0,0.7,0.4,1,0.4,0.2,1
-1728045,2952285,0,1297,1973,0,0,0,0,0,0.2,1,0.2,0,1
-1718045,2952285,0,577,1942,0,0.3,0,0,0.5,0.1,1,0.1,0,1
-1708045,2952285,0,307,1988,0,1,0,0,0.6,0.2,0.9,0.2,0,1
-1628045,2952285,0,744,5078,0,0,0,0,0,0,0,0,0,0
-1598045,2952285,0,676,14919,0.2,0,0,0,0,0,0,0,0,0
-1588045,2952285,0,694,9349,0,0,0.1,0,0,0,0,0,0,0
-1518045,2952285,0,1777,7966,0,0,0,0,0,0,0,0,0.1,0
-1488045,2952285,0,470,11102,0.3,0.1,0.4,0.6,0,0,0,0,0,0
-1478045,2952285,0,460,13658,0.4,0,0.8,0.9,0,0,0,0,0,0
-1468045,2952285,2,460,9304,1,1,1,1,1,1,1,1,1,1
-1458045,2952285,0,509,10480,0.1,0,0,0.2,0,0,0,0,0,0
-1448045,2952285,0,506,13303,0.2,0.7,0.3,0.2,0.4,0,0,0,0,0.2
-1438045,2952285,0,486,14112,0.2,0.6,0.1,0.4,1,0,0,0,0,0.1
-1428045,2952285,0,473,13188,0.4,0.9,0.3,0.4,1,0,0.4,0,0,0.2
-1418045,2952285,0,499,17715,0.3,0.9,0.5,0.1,1,0,0.1,0,0,0.1
-1408045,2952285,0,477,15580,0.5,0.8,0.3,0.2,1,0,0,0,0,0.1
-1398045,2952285,0,788,11854,0,0.3,0,0,0.3,0,0.2,0,0,0.3
-1388045,2952285,0,838,11187,0,0.1,0,0,0.2,0,0.3,0,0,0.5
-1378045,2952285,0,845,20293,0,0,0,0,0,0,0.2,0,0,0
-1348045,2952285,0,895,39748,0,0.1,0,0,0,0,0,0,0,0
-1338045,2952285,0,861,28190,0,0.2,0,0.1,0.3,0,0,0,0,0
-1328045,2952285,2,853,11742,1,1,1,1,1,1,1,1,1,1
-1318045,2952285,2,847,11000,1,1,1,1,1,1,1,1,1,1
-1308045,2952285,2,828,6979,1,1,1,1,1,1,1,1,1,1
-1298045,2952285,2,580,6354,1,1,1,1,1,1,1,1,1,1
-1288045,2952285,2,184,7258,1,1,1,1,1,1,1,1,1,1
-1208045,2952285,0,224,11193,0,0.5,0,0,0.4,0,0,0,0,0
-1198045,2952285,0,251,11017,0,0,0,0,0.1,0,0,0,0,0
-1188045,2952285,0,253,10747,0,0,0,0.2,0.2,0,0,0,0,0
-1128045,2952285,0,273,7401,0,0,0,0,0,0,0,0,0,0
-1118045,2952285,0,267,5095,0,0,0,0,0,0,0,0,0,0
-1088045,2952285,0,262,7089,0,0,0,0.6,0.7,0,0,0,0,0
-1078045,2952285,0,271,6834,0,0,0,0,0.1,0,0,0,0,0
-1048045,2952285,0,243,4843,0,0,0,0.5,0.6,0,0,0,0,0
-1038045,2952285,0,248,5225,0,0,0,0.5,0.6,0,0,0,0,0
1991955,2952285,0,47,1287,0,1,0,0,1,0,1,0,0,1
2001955,2952285,0,49,1011,0,1,0,0,1,0,1,0,0,1
2011955,2952285,0,49,902,0,1,0,0,1,0,1,0,0,1
2021955,2952285,0,49,812,0,1,0,0,1,0,1,0,0,1
2031955,2952285,0,48,763,0,1,0,0,1,0,1,0,0,1
2041955,2952285,0,49,920,0,1,0,0,1,0,1,0,0,1
2051955,2952285,0,51,846,0,1,0,0,1,0,1,0,0,1
2061955,2952285,0,46,801,0,0.2,0,0,0.4,0,0.4,0,0,0.1
2071955,2952285,0,46,753,0,0.4,0,0,0.3,0,0.3,0,0,0.2
2081955,2952285,0,49,1146,0,0.3,0,0,0.3,0,0,0,0,0
2091955,2952285,0,58,1126,0,0.1,0,0,0.3,0,0,0,0,0
2101955,2952285,0,218,732,0,1,0,0,1,0,1,0,0,1
2111955,2952285,0,343,832,0,0.7,0,0,1,0,1,0,0,1
2121955,2952285,0,466,1038,0,0.8,0,0,0.8,0,1,0,0,1
2131955,2952285,0,372,1109,0,1,0,0,0.7,0,1,0,0,1
-2108045,2942285,0,1056,6770,0.9,0.7,1,0.8,0.8,0.5,0.7,0.5,0.3,0.9
-2098045,2942285,0,1051,7372,0.8,1,1,0.9,1,0.3,0.3,0.3,0.2,0.6
-2088045,2942285,0,1007,5170,1,1,0.9,0.9,1,0.8,1,0.8,0.9,0.9
-2078045,2942285,0,995,3840,0.7,1,1,1,1,0.8,1,0.9,0.8,1
-2068045,2942285,0,1196,4183,0.5,0.9,0.8,0.5,0.8,0.9,1,0.9,0.9,1
-2058045,2942285,0,1487,8741,0.4,0.8,0.7,0.4,0.7,0.1,0.3,0.1,0.1,0.3
-2048045,2942285,0,3126,15736,0,0.1,0,0,0,0,0,0,0,0
-1988045,2942285,0,4681,30092,0,0,0,0,0,0,0.1,0,0,0
-1958045,2942285,0,3868,9178,0,0,0,0,0,0.4,0.8,0.4,0.4,0.6
-1908045,2942285,0,3748,4955,0,0,0,0,0,0,0.1,0,0,0
-1898045,2942285,0,938,7539,0,1,0,0,1,0,1,0,0,1
-1848045,2942285,0,850,5111,0,1,0,0,1,0,1,0,0,1
-1818045,2942285,0,396,9742,0,0.8,0,0,0.6,0,0,0,0,0
-1808045,2942285,0,160,1702,0,0,0,0,0,0,0,0,0,0.1
-1788045,2942285,0,177,2085,1,1,0.8,0,1,0.1,1,0.1,0.1,1
-1778045,2942285,0,364,2339,0,0.9,0.1,0,0.8,0,0.9,0,0,0.9
-1768045,2942285,0,218,1379,0,0,0,0,0.8,0,0,0,0,0
-1758045,2942285,0,387,1371,0,0.8,0,0,0.9,0.3,1,0.3,0,1
-1748045,2942285,0,88,1332,1,1,1,0.4,1,0.5,1,0.5,0.4,1
-1738045,2942285,0,785,1360,0,0.2,0,0,0.7,0.6,1,0.6,0.8,1
-1728045,2942285,0,1057,1653,0,0,0,0,0.7,0.4,1,0.4,0.8,1
-1718045,2942285,0,415,1753,0,0.9,0,0,0.8,0.2,0.9,0.2,0.4,1
-1578045,2942285,0,791,5944,0,0,0,0,0,0,0,0,0,0
-1568045,2942285,0,2133,5201,0,0,0,0,0,0,0,0,0,0
-1508045,2942285,0,1281,7797,0,0,0,0,0,0,0,0,0,0
-1478045,2942285,0,453,13165,0.4,0.8,0.3,0.9,0.9,0,0,0,0,0
-1468045,2942285,2,458,9165,1,1,1,1,1,1,1,1,1,1
-1458045,2942285,0,514,8772,0.6,1,0.1,0.4,1,0,0,0,0,0
-1448045,2942285,0,504,11544,0.2,0.6,0.4,0.5,1,0,0.5,0,0,0.4
-1438045,2942285,0,488,12742,0.7,1,0.2,0.5,1,0,0.4,0,0,0.3
-1428045,2942285,0,498,10174,0.3,0.8,0.3,0.4,1,0,0.7,0,0,0.6
-1418045,2942285,0,608,13982,0.3,0.5,0.2,0.1,0.8,0,0.2,0,0,0.3
-1408045,2942285,0,709,15346,0,0.6,0,0,0.6,0,0.3,0,0,0.1
-1398045,2942285,0,830,10535,0,0.1,0,0,0.1,0,0.4,0,0,0.4
-1388045,2942285,0,833,8777,0,0.1,0,0,0.1,0,0.8,0,0,0.6
-1378045,2942285,0,847,18417,0,0,0,0,0,0,0,0,0,0.1
-1348045,2942285,0,1039,26748,0,0,0,0,0.1,0,0,0,0,0
-1338045,2942285,0,846,17379,0,0,0,0,0,0,0,0,0,0.1
-1328045,2942285,0,839,10890,0,0.1,0.1,0,0.1,0,0.6,0,0,0.5
-1318045,2942285,2,837,8915,1,1,1,1,1,1,1,1,1,1
-1308045,2942285,2,837,6776,1,1,1,1,1,1,1,1,1,1
-1298045,2942285,2,758,5950,1,1,1,1,1,1,1,1,1,1
-1288045,2942285,2,301,7085,1,1,1,1,1,1,1,1,1,1
-1218045,2942285,0,224,10747,0,0,0,0,0.2,0,0,0,0,0
-1208045,2942285,0,224,9575,0,0.9,0,0,0.2,0,0,0,0,0
-1198045,2942285,0,256,10369,0,0,0,0,0.1,0,0,0,0,0
-1188045,2942285,0,250,9542,0,0,0,0.1,0.3,0,0,0,0,0
-1178045,2942285,0,225,8794,0,0,0,0,0.1,0,0,0,0,0
1991955,2942285,0,47,1308,0,1,0,1,1,0,1,0,1,1
2001955,2942285,0,45,968,0,1,0,0,1,0,1,0,0,1
2011955,2942285,0,50,909,0,1,0,0,1,0,1,0,0,1
2021955,2942285,0,49,878,0,1,0,0,1,0,1,0,0,1
2031955,2942285,0,48,766,0,1,0,0,1,0,1,0,0,1
